,name,Worldwide_Box_Office,number_of_movies,average_box,link
7387,Christian Camargo,"$134,334",2,"$67,167",https://www.the-numbers.com/person/23030401-Christian-Camargo
7388,Bill Cunningham,"$134,288",1,"$134,288",https://www.the-numbers.com/person/1535050401-Bill-Cunningham
7389,Natalia Tena,"$134,126",4,"$33,532",https://www.the-numbers.com/person/140910401-Natalia-Tena
7390,Khomotso Manyaka,"$134,078",1,"$134,078",https://www.the-numbers.com/person/253240401-Khomotso-Manyaka
7391,Pamela Gidley,"$133,645",1,"$133,645",https://www.the-numbers.com/person/54460401-Pamela-Gidley
7392,Kevin Anderson,"$133,645",1,"$133,645",https://www.the-numbers.com/person/4820401-Kevin-Anderson
7393,Tamala Jones,"$132,705",3,"$44,235",https://www.the-numbers.com/person/73580401-Tamala-Jones
7394,Patricia LÃ³pez ArnÃ¡iz,"$132,681",1,"$132,681",https://www.the-numbers.com/person/1809020401-Patricia-LA3pez-ArnA-iz
7395,Nicole Munoz,"$132,127",1,"$132,127",https://www.the-numbers.com/person/168720401-Nicole-Munoz
7396,Laurie Holden,"$132,127",1,"$132,127",https://www.the-numbers.com/person/66880401-Laurie-Holden
7397,Anthony Welsh,"$132,056",1,"$132,056",https://www.the-numbers.com/person/314140401-Anthony-Welsh
7398,James Floyd,"$132,056",1,"$132,056",https://www.the-numbers.com/person/456840401-James-Floyd
7399,Aymen Hamdouchi,"$132,056",1,"$132,056",https://www.the-numbers.com/person/167300401-Aymen-Hamdouchi
7400,Sarah Jane Dias,"$132,035",1,"$132,035",https://www.the-numbers.com/person/226530401-Sarah-Jane-Dias
7401,Lexi Atkins,"$131,753",1,"$131,753",https://www.the-numbers.com/person/970020401-Lexi-Atkins
7402,Rachel Melvin,"$131,753",1,"$131,753",https://www.the-numbers.com/person/939210401-Rachel-Melvin
7403,Ken Howard,"$131,672",1,"$131,672",https://www.the-numbers.com/person/68030401-Ken-Howard
7404,Yakov Smirnoff,"$131,672",1,"$131,672",https://www.the-numbers.com/person/533860401-Yakov-Smirnoff
7405,Michael Barreta,"$131,672",1,"$131,672",https://www.the-numbers.com/person/1725650401-Michael-Barreta
7406,Jane Le,"$131,672",1,"$131,672",https://www.the-numbers.com/person/1725660401-Jane-Le
7407,John J. York,"$131,672",1,"$131,672",https://www.the-numbers.com/person/1725670401-John-J-York
7408,Kimberlin Brown,"$131,672",1,"$131,672",https://www.the-numbers.com/person/508040401-Kimberlin-Brown
7409,Dennis Haskins,"$131,672",2,"$65,836",https://www.the-numbers.com/person/813450401-Dennis-Haskins
7410,Mackenzie Rosman,"$131,672",1,"$131,672",https://www.the-numbers.com/person/247110401-Mackenzie-Rosman
7411,Lee Thompson Young,"$131,672",1,"$131,672",https://www.the-numbers.com/person/156340401-Lee-Thompson-Young
7412,Grant Goodeve,"$131,672",1,"$131,672",https://www.the-numbers.com/person/1317140401-Grant-Goodeve
7413,James Sikking,"$131,672",1,"$131,672",https://www.the-numbers.com/person/132210401-James-Sikking
7414,Rob Moran,"$131,672",2,"$65,836",https://www.the-numbers.com/person/101650401-Rob-Moran
7415,Siva Karthikeyan,"$129,430",1,"$129,430",https://www.the-numbers.com/person/989450401-Siva-Karthikeyan
7416,Sri Divya,"$129,430",1,"$129,430",https://www.the-numbers.com/person/989460401-Sri-Divya
7417,Thomas Dekker,"$128,888",3,"$42,963",https://www.the-numbers.com/person/38220401-Thomas-Dekker
7418,Renate Reinsve,"$128,486",1,"$128,486",https://www.the-numbers.com/person/364530401-Renate-Reinsve
7419,Robin Schwartz,"$127,852",1,"$127,852",https://www.the-numbers.com/person/459520401-Robin-Schwartz
7420,Patrick Riester,"$127,852",1,"$127,852",https://www.the-numbers.com/person/459490401-Patrick-Riester
7421,Wiley Wiggins,"$127,852",1,"$127,852",https://www.the-numbers.com/person/152010401-Wiley-Wiggins
7422,Myles Paige,"$127,852",1,"$127,852",https://www.the-numbers.com/person/459500401-Myles-Paige
7423,Gordon Kindlmann,"$127,852",1,"$127,852",https://www.the-numbers.com/person/631240401-Gordon-Kindlmann
7424,James Curry,"$127,852",1,"$127,852",https://www.the-numbers.com/person/459510401-James-Curry
7425,Shadi Mar'i,"$127,115",1,"$127,115",https://www.the-numbers.com/person/758830401-Shadi-Mar-i
7426,Tsahi Halevi,"$127,115",1,"$127,115",https://www.the-numbers.com/person/758840401-Tsahi-Halevi
7427,Chris Zylka,"$126,851",2,"$63,426",https://www.the-numbers.com/person/212720401-Chris-Zylka
7428,Helene Bergsholm,"$126,085",1,"$126,085",https://www.the-numbers.com/person/275540401-Helene-Bergsholm
7429,Navid Mohammadzadeh,"$125,783",1,"$125,783",https://www.the-numbers.com/person/1449790401-Navid-Mohammadzadeh
7430,Amir Aghaâee,"$125,783",1,"$125,783",https://www.the-numbers.com/person/1449800401-Amir-Aghaa-ee
7431,Tanner Cohen,"$125,380",1,"$125,380",https://www.the-numbers.com/person/30040401-Tanner-Cohen
7432,Shaun Toub,"$125,224",1,"$125,224",https://www.the-numbers.com/person/143270401-Shaun-Toub
7433,Jah Shams,"$124,561",1,"$124,561",https://www.the-numbers.com/person/599480401-Jah-Shams
7434,Jeremie Elkaim,"$124,297",2,"$62,149",https://www.the-numbers.com/person/286240401-Jeremie-Elkaim
7435,Manjot Singh,"$124,221",1,"$124,221",https://www.the-numbers.com/person/641210401-Manjot-Singh
7436,Tshamano Sebe,"$123,784",1,"$123,784",https://www.the-numbers.com/person/1667910401-Tshamano-Sebe
7437,Alejandro Polanco,"$123,731",1,"$123,731",https://www.the-numbers.com/person/1909880401-Alejandro-Polanco
7438,Daniel McCabe,"$123,670",1,"$123,670",https://www.the-numbers.com/person/94420401-Daniel-McCabe
7439,Misti Traya,"$123,670",1,"$123,670",https://www.the-numbers.com/person/143630401-Misti-Traya
7440,LisaGay Hamilton,"$123,161",2,"$61,581",https://www.the-numbers.com/person/595520401-LisaGay-Hamilton
7441,Peter Ferdinando,"$123,152",2,"$61,576",https://www.the-numbers.com/person/737390401-Peter-Ferdinando
7442,Samira Wiley,"$122,945",2,"$61,473",https://www.the-numbers.com/person/722930401-Samira-Wiley
7443,Jimmi Simpson,"$122,945",1,"$122,945",https://www.the-numbers.com/person/132650401-Jimmi-Simpson
7444,Zolee Griggs,"$122,534",1,"$122,534",https://www.the-numbers.com/person/1806970401-Zolee-Griggs
7445,Josephine Japy,"$122,120",1,"$122,120",https://www.the-numbers.com/person/71520401-Josephine-Japy
7446,Ania Bukstein,"$122,094",1,"$122,094",https://www.the-numbers.com/person/20870401-Ania-Bukstein
7447,Betsy Brantley,"$121,867",1,"$121,867",https://www.the-numbers.com/person/683460401-Betsy-Brantley
7448,Sosie Bacon,"$121,073",2,"$60,537",https://www.the-numbers.com/person/1136790401-Sosie-Bacon
7449,Sung-min Lee,"$120,857",1,"$120,857",https://www.the-numbers.com/person/884840401-Sung-min-Lee
7450,Lee Kyung-Young,"$120,857",1,"$120,857",https://www.the-numbers.com/person/884870401-Lee-Kyung-Young
7451,Dong-won Kang,"$120,857",1,"$120,857",https://www.the-numbers.com/person/884830401-Dong-won-Kang
7452,Margita Gosheva,"$120,748",2,"$60,374",https://www.the-numbers.com/person/1001580401-Margita-Gosheva
7453,Kathleen Quinlan,"$120,226",2,"$60,113",https://www.the-numbers.com/person/117500401-Kathleen-Quinlan
7454,Mikhail Aprosimov,"$119,298",1,"$119,298",https://www.the-numbers.com/person/1682310401-Mikhail-Aprosimov
7455,Luke Goss,"$119,290",9,"$13,254",https://www.the-numbers.com/person/56870401-Luke-Goss
7456,Camila Morrone,"$118,987",2,"$59,494",https://www.the-numbers.com/person/1379470401-Camila-Morrone
7457,Quinn Alexis,"$118,467",1,"$118,467",https://www.the-numbers.com/person/1254770401-Quinn-Alexis
7458,Sydney Marks,"$118,467",1,"$118,467",https://www.the-numbers.com/person/1254780401-Sydney-Marks
7459,Allee Sutton Hethcoat,"$118,467",1,"$118,467",https://www.the-numbers.com/person/1254760401-Allee-Sutton-Hethcoat
7460,Rajkummar Rao,"$117,596",7,"$16,799",https://www.the-numbers.com/person/972400401-Rajkummar-Rao
7461,Calum Worthy,"$117,459",3,"$39,153",https://www.the-numbers.com/person/277980401-Calum-Worthy
7462,Sebastian Aguirre,"$116,842",1,"$116,842",https://www.the-numbers.com/person/1041610401-Sebastian-Aguirre
7463,Celso Franco,"$116,390",1,"$116,390",https://www.the-numbers.com/person/735950401-Celso-Franco
7464,Erika Karata,"$115,939",1,"$115,939",https://www.the-numbers.com/person/1639060401-Erika-Karata
7465,Chris Parnell,"$115,879",1,"$115,879",https://www.the-numbers.com/person/111270401-Chris-Parnell
7466,Manju Warrier,"$115,812",1,"$115,812",https://www.the-numbers.com/person/1707090401-Manju-Warrier
7467,Caitlin Gerard,"$115,515",1,"$115,515",https://www.the-numbers.com/person/377550401-Caitlin-Gerard
7468,Henrik Rafaelsen,"$115,110",2,"$57,555",https://www.the-numbers.com/person/270480401-Henrik-Rafaelsen
7469,Michel Simon,"$114,821",3,"$38,274",https://www.the-numbers.com/person/406960401-Michel-Simon
7470,Shea Whigham,"$114,666",4,"$28,667",https://www.the-numbers.com/person/151260401-Shea-Whigham
7471,Donal Logue,"$114,633",3,"$38,211",https://www.the-numbers.com/person/87100401-Donal-Logue
7472,Alex Karpovsky,"$114,609",6,"$19,102",https://www.the-numbers.com/person/194970401-Alex-Karpovsky
7473,Sam Reid,"$114,101",1,"$114,101",https://www.the-numbers.com/person/784870401-Sam-Reid
7474,Dumbfoundead,"$113,956",1,"$113,956",https://www.the-numbers.com/person/1550930401-Dumbfoundead
7475,Nigel Bennett,"$113,956",1,"$113,956",https://www.the-numbers.com/person/653650401-Nigel-Bennett
7476,Shoniqua Shandai,"$113,956",2,"$56,978",https://www.the-numbers.com/person/1550940401-Shoniqua-Shandai
7477,Loaded Lux,"$113,956",1,"$113,956",https://www.the-numbers.com/person/1550970401-Loaded-Lux
7478,Jackie Long,"$113,956",3,"$37,985",https://www.the-numbers.com/person/87360401-Jackie-Long
7479,Charlamagne Tha God,"$113,956",1,"$113,956",https://www.the-numbers.com/person/1550950401-Charlamagne-Tha-God
7480,Walter Perez,"$113,956",2,"$56,978",https://www.the-numbers.com/person/572580401-Walter-Perez
7481,Debra Wilson,"$113,956",2,"$56,978",https://www.the-numbers.com/person/153100401-Debra-Wilson
7482,Rory Uphold,"$113,956",1,"$113,956",https://www.the-numbers.com/person/1550920401-Rory-Uphold
7483,Dizaster,"$113,956",1,"$113,956",https://www.the-numbers.com/person/1550960401-Dizaster
7484,Maria de Medeiros,"$113,853",1,"$113,853",https://www.the-numbers.com/person/37480401-Maria-de-Medeiros
7485,Kabir Bedi,"$113,853",1,"$113,853",https://www.the-numbers.com/person/1151820401-Kabir-Bedi
7486,Keith Robinson,"$113,804",2,"$56,902",https://www.the-numbers.com/person/122740401-Keith-Robinson
7487,Wendy Raquel Robinson,"$113,804",1,"$113,804",https://www.the-numbers.com/person/122840401-Wendy-Raquel-Robinson
7488,Daniel Needs,"$113,776",1,"$113,776",https://www.the-numbers.com/person/1094960401-Daniel-Needs
7489,Sebastian Roche,"$113,435",3,"$37,812",https://www.the-numbers.com/person/895150401-Sebastian-Roche
7490,Elizabeth Tulloch,"$113,435",1,"$113,435",https://www.the-numbers.com/person/1380540401-Elizabeth-Tulloch
7491,David Nibley,"$113,435",1,"$113,435",https://www.the-numbers.com/person/1380510401-David-Nibley
7492,Andie Nibley,"$113,435",1,"$113,435",https://www.the-numbers.com/person/1380550401-Andie-Nibley
7493,Adam Carolla,"$113,169",1,"$113,169",https://www.the-numbers.com/person/24460401-Adam-Carolla
7494,Lindsay Karamoh,"$112,798",1,"$112,798",https://www.the-numbers.com/person/979040401-Lindsay-Karamoh
7495,Marietou Toure,"$112,798",1,"$112,798",https://www.the-numbers.com/person/979050401-Marietou-Toure
7496,Karidja Toure,"$112,798",1,"$112,798",https://www.the-numbers.com/person/979020401-Karidja-Toure
7497,Assa Sylla,"$112,798",1,"$112,798",https://www.the-numbers.com/person/979030401-Assa-Sylla
7498,Anatoly Solonitsyn,"$112,692",1,"$112,692",https://www.the-numbers.com/person/1525000401-Anatoly-Solonitsyn
7499,Mykel Shannon Jenkins,"$112,691",1,"$112,691",https://www.the-numbers.com/person/596880401-Mykel-Shannon-Jenkins
7500,Alain Yu,"$112,691",1,"$112,691",https://www.the-numbers.com/person/1917940401-Alain-Yu
7501,Ron Yuan,"$112,691",1,"$112,691",https://www.the-numbers.com/person/156570401-Ron-Yuan
7502,Erana James,"$112,648",1,"$112,648",https://www.the-numbers.com/person/1596100401-Erana-James
7503,Maria Palm,"$112,008",1,"$112,008",https://www.the-numbers.com/person/1245820401-Maria-Palm
7504,Caroline Ford,"$111,715",1,"$111,715",https://www.the-numbers.com/person/49690401-Caroline-Ford
7505,Epine Bob Savea,"$111,715",1,"$111,715",https://www.the-numbers.com/person/1667650401-Epine-Bob-Savea
7506,Sofia Gala Castiglione,"$111,429",2,"$55,715",https://www.the-numbers.com/person/882760401-Sofia-Gala-Castiglione
7507,Diego Gentile,"$111,413",1,"$111,413",https://www.the-numbers.com/person/1512180401-Diego-Gentile
7508,Joel Noguera,"$111,413",1,"$111,413",https://www.the-numbers.com/person/1512190401-Joel-Noguera
7509,Victoria Almeida,"$111,413",1,"$111,413",https://www.the-numbers.com/person/1512170401-Victoria-Almeida
7510,Stanislas Merhar,"$111,236",1,"$111,236",https://www.the-numbers.com/person/1175800401-Stanislas-Merhar
7511,Clotilde Courau,"$111,236",1,"$111,236",https://www.the-numbers.com/person/32650401-Clotilde-Courau
7512,Andranic Manet,"$111,196",1,"$111,196",https://www.the-numbers.com/person/1528740401-Andranic-Manet
7513,John Pollono,"$110,995",1,"$110,995",https://www.the-numbers.com/person/1076230401-John-Pollono
7514,Spencer House,"$110,995",1,"$110,995",https://www.the-numbers.com/person/1360600401-Spencer-House
7515,Gigi Saul Guerrero,"$110,571",1,"$110,571",https://www.the-numbers.com/person/1080080401-Gigi-Saul-Guerrero
7516,Khamisa Wilsher,"$110,571",1,"$110,571",https://www.the-numbers.com/person/1926350401-Khamisa-Wilsher
7517,Valter Skarsgard,"$110,571",1,"$110,571",https://www.the-numbers.com/person/1581590401-Valter-Skarsgard
7518,JÃ¶rdis Triebel,"$110,117",1,"$110,117",https://www.the-numbers.com/person/935070401-JA-rdis-Triebel
7519,Emily Deschanel,"$110,013",1,"$110,013",https://www.the-numbers.com/person/39140401-Emily-Deschanel
7520,Michael McGrady,"$110,013",1,"$110,013",https://www.the-numbers.com/person/95970401-Michael-McGrady
7521,Angelique Cabral,"$110,013",1,"$110,013",https://www.the-numbers.com/person/335200401-Angelique-Cabral
7522,Brinsley Forde,"$109,749",1,"$109,749",https://www.the-numbers.com/person/1606390401-Brinsley-Forde
7523,Georgina Hale,"$109,518",1,"$109,518",https://www.the-numbers.com/person/742750401-Georgina-Hale
7524,Richard Briers,"$109,518",1,"$109,518",https://www.the-numbers.com/person/19050401-Richard-Briers
7525,Michelle Ryan,"$109,518",2,"$54,759",https://www.the-numbers.com/person/125760401-Michelle-Ryan
7526,Alan Ford,"$109,518",1,"$109,518",https://www.the-numbers.com/person/49680401-Alan-Ford
7527,Eden Brolin,"$109,277",1,"$109,277",https://www.the-numbers.com/person/1626740401-Eden-Brolin
7528,Chandler Duke,"$109,277",1,"$109,277",https://www.the-numbers.com/person/1784930401-Chandler-Duke
7529,Desiree Akhavan,"$109,097",1,"$109,097",https://www.the-numbers.com/person/950860401-Desiree-Akhavan
7530,Cristian Mercado,"$108,620",1,"$108,620",https://www.the-numbers.com/person/197530401-Cristian-Mercado
7531,Tatiana Astengo,"$108,620",1,"$108,620",https://www.the-numbers.com/person/197540401-Tatiana-Astengo
7532,Marianne Rendon,"$108,529",1,"$108,529",https://www.the-numbers.com/person/1327760401-Marianne-Rendon
7533,Zack Ward,"$108,498",2,"$54,249",https://www.the-numbers.com/person/148990401-Zack-Ward
7534,Kamal Haasan,"$108,495",1,"$108,495",https://www.the-numbers.com/person/1143010401-Kamal-Haasan
7535,ClÃ©mence PoÃ©sy,"$108,391",2,"$54,196",https://www.the-numbers.com/person/115140401-ClA-mence-PoA-sy
7536,David Morrissey,"$108,391",1,"$108,391",https://www.the-numbers.com/person/102390401-David-Morrissey
7537,Alberto Sordi,"$108,158",2,"$54,079",https://www.the-numbers.com/person/1359130401-Alberto-Sordi
7538,Mihai Comanoiu,"$108,110",1,"$108,110",https://www.the-numbers.com/person/1174980401-Mihai-Comanoiu
7539,Teodor Corban,"$108,110",1,"$108,110",https://www.the-numbers.com/person/1174970401-Teodor-Corban
7540,Ella Ballentine,"$107,953",1,"$107,953",https://www.the-numbers.com/person/1136200401-Ella-Ballentine
7541,Ashley Dowds,"$107,953",1,"$107,953",https://www.the-numbers.com/person/1193080401-Ashley-Dowds
7542,Jeri Ryan,"$107,953",2,"$53,977",https://www.the-numbers.com/person/125710401-Jeri-Ryan
7543,John Paul Ruttan,"$107,953",1,"$107,953",https://www.the-numbers.com/person/751080401-John-Paul-Ruttan
7544,Mille Dinesen,"$107,818",1,"$107,818",https://www.the-numbers.com/person/1223840401-Mille-Dinesen
7545,Ella Solgaard,"$107,818",1,"$107,818",https://www.the-numbers.com/person/1223850401-Ella-Solgaard
7546,Stefania Sandrelli,"$107,619",2,"$53,810",https://www.the-numbers.com/person/126910401-Stefania-Sandrelli
7547,Najarra Townsend,"$107,588",2,"$53,794",https://www.the-numbers.com/person/268280401-Najarra-Townsend
7548,Soko,"$107,352",1,"$107,352",https://www.the-numbers.com/person/473560401-Soko
7549,Dharam Singh Deol,"$107,304",2,"$53,652",https://www.the-numbers.com/person/1067620401-Dharam-Singh-Deol
7550,Jay Gallagher,"$106,916",1,"$106,916",https://www.the-numbers.com/person/965130401-Jay-Gallagher
7551,Eric McCormack,"$106,545",3,"$35,515",https://www.the-numbers.com/person/95040401-Eric-McCormack
7552,Cosmo Jarvis,"$106,532",2,"$53,266",https://www.the-numbers.com/person/1290370401-Cosmo-Jarvis
7553,Niamh Alger,"$106,532",1,"$106,532",https://www.the-numbers.com/person/1633480401-Niamh-Alger
7554,Wesley Jonathan,"$106,394",2,"$53,197",https://www.the-numbers.com/person/73100401-Wesley-Jonathan
7555,Brian Krause,"$106,202",1,"$106,202",https://www.the-numbers.com/person/79900401-Brian-Krause
7556,Ezra Dewey,"$106,178",1,"$106,178",https://www.the-numbers.com/person/1766940401-Ezra-Dewey
7557,Gedion Oduor Wekesa,"$105,934",1,"$105,934",https://www.the-numbers.com/person/1601490401-Gedion-Oduor-Wekesa
7558,Susanne Wolff,"$105,934",1,"$105,934",https://www.the-numbers.com/person/280430401-Susanne-Wolff
7559,Mania Akbari,"$105,656",1,"$105,656",https://www.the-numbers.com/person/3040401-Mania-Akbari
7560,Ahmed Ali Butt,"$105,401",1,"$105,401",https://www.the-numbers.com/person/1115050401-Ahmed-Ali-Butt
7561,Vasay Chaudhry,"$105,401",1,"$105,401",https://www.the-numbers.com/person/1114710401-Vasay-Chaudhry
7562,Sepideh Moafi,"$105,198",1,"$105,198",https://www.the-numbers.com/person/1745700401-Sepideh-Moafi
7563,Caleb Paddock,"$104,808",1,"$104,808",https://www.the-numbers.com/person/1020210401-Caleb-Paddock
7564,Matthew Paddock,"$104,808",1,"$104,808",https://www.the-numbers.com/person/1020220401-Matthew-Paddock
7565,Sam Keeley,"$104,526",1,"$104,526",https://www.the-numbers.com/person/431100401-Sam-Keeley
7566,Alejandro Ferretis,"$104,334",1,"$104,334",https://www.the-numbers.com/person/47590401-Alejandro-Ferretis
7567,Magdalena Flores,"$104,334",1,"$104,334",https://www.the-numbers.com/person/49210401-Magdalena-Flores
7568,Jenna Fischer,"$104,264",2,"$52,132",https://www.the-numbers.com/person/48400401-Jenna-Fischer
7569,Daniel Skinner,"$104,094",1,"$104,094",https://www.the-numbers.com/person/1222580401-Daniel-Skinner
