,name,Worldwide_Box_Office,number_of_movies,average_box,link
12928,Cantilever Media,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cantilever-Media
12929,Fildebroc,$0,1,$0,https://www.the-numbers.com/movies/production-company/Fildebroc
12930,Middlemarch Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Middlemarch-Films
12931,EQHD,$0,1,$0,https://www.the-numbers.com/movies/production-company/EQHD
12932,Mad Samurai,$0,1,$0,https://www.the-numbers.com/movies/production-company/Mad-Samurai
12933,Better Noise Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Better-Noise-Films
12934,Selmur Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Selmur-Pictures
12935,House of John Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/House-of-John-Productions
12936,Cerrito Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cerrito-Productions
12937,Comunidade dos Paises de Lingua Portuguesa,$0,1,$0,https://www.the-numbers.com/movies/production-company/Comunidade-dos-Paises-de-Lingua-Portuguesa
12938,Vesuvio Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Vesuvio-Entertainment
12939,ICI Radio-Canada,$0,1,$0,https://www.the-numbers.com/movies/production-company/ICI-Radio-Canada
12940,Percept Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Percept-Pictures
12941,Line and Content,$0,1,$0,https://www.the-numbers.com/movies/production-company/Line-and-Content
12942,Carlos Velazquez,$0,1,$0,https://www.the-numbers.com/movies/production-company/Carlos-Velazquez
12943,Rebours Film,$0,1,$0,https://www.the-numbers.com/movies/production-company/Rebours-Film
12944,Medoc,$0,1,$0,https://www.the-numbers.com/movies/production-company/Medoc
12945,Dog Star Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dog-Star-Films
12946,HBU Cinema,$0,1,$0,https://www.the-numbers.com/movies/production-company/HBU-Cinema
12947,LA Cov,$0,1,$0,https://www.the-numbers.com/movies/production-company/LA-Cov
12948,Sugarshack 2000,$0,1,$0,https://www.the-numbers.com/movies/production-company/Sugarshack-2000
12949,The End Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/End-Productions-The
12950,Swiss Dots,$0,1,$0,https://www.the-numbers.com/movies/production-company/Swiss-Dots
12951,GFY Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/GFY-Films
12952,Reelhouse,$0,1,$0,https://www.the-numbers.com/movies/production-company/Reelhouse
12953,Sundance Institute Arcus Foundation Fund,$0,1,$0,https://www.the-numbers.com/movies/production-company/Sundance-Institute-Arcus-Foundation-Fund
12954,Deadweight Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Deadweight-Productions
12955,Baxter Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Baxter-Films
12956,AB Thematiques,$0,1,$0,https://www.the-numbers.com/movies/production-company/AB-Thematiques
12957,Spoke Lane Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Spoke-Lane-Entertainment
12958,Bleu Bayou Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Bleu-Bayou-Pictures
12959,Infinite Focus,$0,1,$0,https://www.the-numbers.com/movies/production-company/Infinite-Focus
12960,Family Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Family-Productions
12961,Cine 5,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cine-5
12962,Meow Wolf Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Meow-Wolf-Entertainment
12963,Duo Art Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Duo-Art-Productions
12964,Hetherwood Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Hetherwood-Productions
12965,CrankyPants Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/CrankyPants-Productions
12966,Jax Media,$0,1,$0,https://www.the-numbers.com/movies/production-company/Jax-Media
12967,Adomeit Film,$0,1,$0,https://www.the-numbers.com/movies/production-company/Adomeit-Film
12968,Unfound Content,$0,1,$0,https://www.the-numbers.com/movies/production-company/Unfound-Content
12969,Talisma Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Talisma-Productions
12970,Dollywood,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dollywood
12971,Stephanie Germain Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Stephanie-Germain-Productions
12972,Wintersea Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Wintersea-Films
12973,Sunscope Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Sunscope-Entertainment
12974,Jim Dandy Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Jim-Dandy-Films
12975,IOB Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/IOB-Films
12976,Dash Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dash-Productions
12977,Les Films de lâoeil sauvage,$0,1,$0,https://www.the-numbers.com/movies/production-company/Les-Films-de-loeil-sauvage
12978,Twice Paper,$0,1,$0,https://www.the-numbers.com/movies/production-company/Twice-Paper
12979,Just Blue Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Just-Blue-Films
12980,Vicangelo Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Vicangelo-Films
12981,9Magnan,$0,1,$0,https://www.the-numbers.com/movies/production-company/9Magnan
12982,Upturn Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Upturn-Productions
12983,Allard   ,$0,1,$0,https://www.the-numbers.com/movies/production-company/Allard
12984,Skytrain Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Skytrain-Films
12985,Simplemente,$0,1,$0,https://www.the-numbers.com/movies/production-company/Simplemente
12986,Cinestyle Media Group,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cinestyle-Media-Group
12987,Dearfear,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dearfear
12988,WPT Studios,$0,1,$0,https://www.the-numbers.com/movies/production-company/WPT-Studios
12989,Manamarin,$0,1,$0,https://www.the-numbers.com/movies/production-company/Manamarin
12990,Texit Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Texit-Films
12991,Tremelo Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Tremelo-Productions
12992,Apple Lane Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Apple-Lane-Productions
12993,Third Window Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Third-Window-Films
12994,Eetriuksus,$0,1,$0,https://www.the-numbers.com/movies/production-company/Eetriuksus
12995,Emmkens,$0,1,$0,https://www.the-numbers.com/movies/production-company/Emmkens
12996,Handsome Cargo,$0,1,$0,https://www.the-numbers.com/movies/production-company/Handsome-Cargo
12997,Ethnographic Media,$0,1,$0,https://www.the-numbers.com/movies/production-company/Ethnographic-Media
12998,General Store Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/General-Store-Films
12999,Ideefix Foundation,$0,1,$0,https://www.the-numbers.com/movies/production-company/Ideefix-Foundation
13000,The Voice of the Martyrs,$0,1,$0,https://www.the-numbers.com/movies/production-company/Voice-of-the-Martyrs-The
13001,Dark Coast Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dark-Coast-Pictures
13002,Right Coast Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Right-Coast-Productions
13003,B. Productions Inc.,$0,1,$0,https://www.the-numbers.com/movies/production-company/B-Productions-Inc
13004,Thematic Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Thematic-Entertainment
13005,Yukoh Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Yukoh-Films
13006,Studio Strada,$0,1,$0,https://www.the-numbers.com/movies/production-company/Studio-Strada
13007,GCB Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/GCB-Films
13008,Les Films du Sillage,$0,1,$0,https://www.the-numbers.com/movies/production-company/Les-Films-du-Sillage
13009,Dance Dreams,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dance-Dreams
13010,Temps Noir,$0,1,$0,https://www.the-numbers.com/movies/production-company/Temps-Noir
13011,Koncern Film,$0,1,$0,https://www.the-numbers.com/movies/production-company/Koncern-Film
13012,Mukerjee-Brown Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Mukerjee-Brown-Productions
13013,DIPOCO LLC,$0,1,$0,https://www.the-numbers.com/movies/production-company/DIPOCO-LLC
13014,I.G. Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/I-G-Films
13015,Running Wild Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Running-Wild-Films
13016,Car and Driver,$0,1,$0,https://www.the-numbers.com/movies/production-company/Car-and-Driver
13017,Kinomad Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Kinomad-Productions
13018,Jack Danini Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Jack-Danini-Productions
13019,Digital Realm,$0,1,$0,https://www.the-numbers.com/movies/production-company/Digital-Realm
13020,Mythmaker Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Mythmaker-Productions
13021,Athena 8,$0,1,$0,https://www.the-numbers.com/movies/production-company/Athena-8
13022,Realitism Group,$0,1,$0,https://www.the-numbers.com/movies/production-company/Realitism-Group
13023,Smithland Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Smithland-Films
13024,Wiseguy Inc,$0,1,$0,https://www.the-numbers.com/movies/production-company/Wiseguy-Inc
13025,Dwango,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dwango
13026,A La Carte Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/La-Carte-Productions-A
13027,Cinc LLC,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cinc-LLC
13028,Hand Forged Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Hand-Forged-Films
13029,Make It So Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Make-It-So-Entertainment
13030,BoBCat Studios,$0,1,$0,https://www.the-numbers.com/movies/production-company/BoBCat-Studios
13031,Harvest Pictures Group,$0,1,$0,https://www.the-numbers.com/movies/production-company/Harvest-Pictures-Group
13032,TSM Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/TSM-Entertainment
13033,Work and Serve Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Work-and-Serve-Productions
13034,Poets Point Media Group,$0,1,$0,https://www.the-numbers.com/movies/production-company/Poets-Point-Media-Group
13035,Rumination Road,$0,1,$0,https://www.the-numbers.com/movies/production-company/Rumination-Road
13036,Quantum Digital,$0,1,$0,https://www.the-numbers.com/movies/production-company/Quantum-Digital
13037,Bardis,$0,1,$0,https://www.the-numbers.com/movies/production-company/Bardis
13038,Paste Magazine,$0,1,$0,https://www.the-numbers.com/movies/production-company/Paste-Magazine
13039,UkrStream.TV,$0,1,$0,https://www.the-numbers.com/movies/production-company/UkrStream-TV
13040,Mr. Wolf,$0,1,$0,https://www.the-numbers.com/movies/production-company/Mr-Wolf
13041,simila(r),$0,1,$0,https://www.the-numbers.com/movies/production-company/simila(r)
13042,Sabado Peliculas,$0,1,$0,https://www.the-numbers.com/movies/production-company/Sabado-Peliculas
13043,Zemma Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Zemma-Productions
13044,Fire Born Studios,$0,1,$0,https://www.the-numbers.com/movies/production-company/Fire-Born-Studios
13045,Digital Makeup Group,$0,1,$0,https://www.the-numbers.com/movies/production-company/Digital-Makeup-Group
13046,Born to Run Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Born-to-Run-Films
13047,Moon Chariot Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Moon-Chariot-Films
13048,Anthea,$0,1,$0,https://www.the-numbers.com/movies/production-company/Anthea
13049,Five 7 Media,$0,1,$0,https://www.the-numbers.com/movies/production-company/Five-7-Media
13050,Wellfleet Phantasy,$0,1,$0,https://www.the-numbers.com/movies/production-company/Wellfleet-Phantasy
13051,Drumskin Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Drumskin-Productions
13052,Dangertrain Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Dangertrain-Films
13053,Romulo Marinho Jr.,$0,1,$0,https://www.the-numbers.com/movies/production-company/Romulo-Marinho-Jr
13054,Short Porch Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Short-Porch-Pictures
13055,Go for Broke Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Go-for-Broke-Pictures
13056,Flare Film,$0,1,$0,https://www.the-numbers.com/movies/production-company/Flare-Film
13057,Thier Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Thier-Productions
13058,Room in the Sky Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Room-in-the-Sky-Films
13059,Fadoo,$0,1,$0,https://www.the-numbers.com/movies/production-company/Fadoo
13060,Right on Red Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Right-on-Red-Films
13061,Fryfilm Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Fryfilm-Productions
13062,Exterieur Jour,$0,1,$0,https://www.the-numbers.com/movies/production-company/Exterieur-Jour
13063,EstÃºdio ElÃ©trico,$0,1,$0,https://www.the-numbers.com/movies/production-company/Estudio-Eletrico
13064,Wise Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Wise-Entertainment
13065,Nut Bucket Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Nut-Bucket-Films
13066,Loco Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Loco-Films
13067,Highland Midgie,$0,1,$0,https://www.the-numbers.com/movies/production-company/Highland-Midgie
13068,Be Your Own Hollywood,$0,1,$0,https://www.the-numbers.com/movies/production-company/Be-Your-Own-Hollywood
13069,Cardinal Film Inc,$0,1,$0,https://www.the-numbers.com/movies/production-company/Cardinal-Film-Inc
13070,Happy Couples,$0,1,$0,https://www.the-numbers.com/movies/production-company/Happy-Couples
13071,Militancy Films Singapore,$0,1,$0,https://www.the-numbers.com/movies/production-company/Militancy-Films-Singapore
13072,Hollyweed Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Hollyweed-Films
13073,John Chittock Foundation,$0,1,$0,https://www.the-numbers.com/movies/production-company/John-Chittock-Foundation
13074,Phantom Rock Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Phantom-Rock-Films
13075,Ivy Gate Films,$0,1,$0,https://www.the-numbers.com/movies/production-company/Ivy-Gate-Films
13076,Harvest 9 Road Entertainment,$0,1,$0,https://www.the-numbers.com/movies/production-company/Harvest-9-Road-Entertainment
13077,Olfactory Productions,$0,1,$0,https://www.the-numbers.com/movies/production-company/Olfactory-Productions
13078,Motion    ,$0,1,$0,https://www.the-numbers.com/movies/production-company/Motion
13079,Scarlett Pictures,$0,1,$0,https://www.the-numbers.com/movies/production-company/Scarlett-Pictures
